Package;Komponen;Level;Indikator;Pertanyaan
0;Control;Measure;Pemahaman pada anggota setiap proses digital forensic dan resiko kegagalan setiap proses ;Apakah organisasi melakukan survei atau tes untuk mengukur tingkat pemahaman anggota terhadap proses forensik digital dan risikonya?
0;Control;Analyze;Pemahaman pada anggota setiap proses digital forensic dan resiko kegagalan setiap proses ;Apakah organisasi menganalisis hasil pengukuran pemahaman untuk mengidentifikasi area atau kelompok anggota yang paling berisiko?
0;Control;Improve & Control;Pemahaman pada anggota setiap proses digital forensic dan resiko kegagalan setiap proses ;Apakah ada program pelatihan atau edukasi yang dirancang khusus untuk mengatasi kesenjangan pemahaman yang teridentifikasi?
0;Control;Sustain;Pemahaman pada anggota setiap proses digital forensic dan resiko kegagalan setiap proses ;Apakah pemahaman ini menjadi bagian dari budaya organisasi yang didukung oleh manajemen secara berkelanjutan?
0;Control;Recognize;Pembaharuan (update) perangkat, tool, dan sistem secara berkala ;Apakah organisasi menyadari pentingnya memperbarui perangkat, tool, dan sistem secara berkala untuk menjaga keamanan dan efektivitas forensik digital?
0;Control;Define;Pembaharuan (update) perangkat, tool, dan sistem secara berkala ;Apakah perangkat, alat, dan sistem diperbarui secara berkala?
0;Control;Measure;Pembaharuan (update) perangkat, tool, dan sistem secara berkala ;Apakah organisasi secara rutin memantau dan mencatat status pembaruan dari setiap perangkat, tool, dan sistem?
0;Control;Analyze;Pembaharuan (update) perangkat, tool, dan sistem secara berkala ;Apakah organisasi menganalisis log pembaruan dan data insiden untuk mengidentifikasi korelasi antara kerentanan dengan perangkat yang belum diperbarui?
0;Control;Improve & Control;Pembaharuan (update) perangkat, tool, dan sistem secara berkala ;Apakah ada program untuk mengotomatisasi proses pembaruan guna meningkatkan efisiensi dan mengurangi risiko?
0;Control;Sustain;Pembaharuan (update) perangkat, tool, dan sistem secara berkala ;Apakah kebijakan pembaruan ini secara rutin ditinjau dan disesuaikan untuk menghadapi teknologi dan ancaman yang baru?
0;Control;Recognize;Pembahasan hasil investigasi maupun publikasi hasil investigasi departemen/sub bagian;Apakah organisasi menyadari bahwa pembahasan dan publikasi hasil investigasi merupakan sarana penting untuk pembelajaran dan pencegahan insiden di masa depan?
0;Control;Define;Pembahasan hasil investigasi maupun publikasi hasil investigasi departemen/sub bagian;Apakah hasil investigasi dibahas dan temuan dipublikasikan kepada kepala departemen atau subbagian?
0;Control;Measure;Pembahasan hasil investigasi maupun publikasi hasil investigasi departemen/sub bagian;Apakah organisasi mencatat setiap pembahasan dan publikasi hasil investigasi yang telah dilakukan?
0;Control;Analyze;Pembahasan hasil investigasi maupun publikasi hasil investigasi departemen/sub bagian;Apakah ada analisis yang dilakukan untuk menentukan apakah temuan investigasi yang dipublikasikan telah ditindaklanjuti dengan perbaikan?
0;Control;Improve & Control;Pembahasan hasil investigasi maupun publikasi hasil investigasi departemen/sub bagian;Apakah ada kontrol yang diterapkan untuk memastikan bahwa rekomendasi dari hasil investigasi diimplementasikan oleh departemen yang bersangkutan?
0;Control;Sustain;Pembahasan hasil investigasi maupun publikasi hasil investigasi departemen/sub bagian;Apakah pembahasan dan publikasi hasil investigasi merupakan bagian dari siklus manajemen insiden yang terintegrasi dan berkelanjutan?
0;Law & Regulation;Recognize;Kebijakan peninjauan aspek hukum setiap proses investigasi digital forensic dan insiden;Apakah organisasi menyadari pentingnya meninjau aspek hukum dari setiap investigasi digital?
0;Law & Regulation;Define;Kebijakan peninjauan aspek hukum setiap proses investigasi digital forensic dan insiden;Apakah terdapat kebijakan untuk meninjau aspek hukum dari setiap insiden dan investigasi forensik digital ?
0;Law & Regulation;Measure;Kebijakan peninjauan aspek hukum setiap proses investigasi digital forensic dan insiden;Apakah organisasi mencatat setiap insiden atau investigasi yang telah melewati peninjauan aspek hukum?
0;Law & Regulation;Analyze;Kebijakan peninjauan aspek hukum setiap proses investigasi digital forensic dan insiden;Apakah organisasi menganalisis temuan dari setiap peninjauan hukum untuk mengidentifikasi pola kelemahan dalam prosedur forensik?
0;Law & Regulation;Improve & Control;Kebijakan peninjauan aspek hukum setiap proses investigasi digital forensic dan insiden;Apakah ada program untuk memperbarui prosedur forensik digital berdasarkan rekomendasi dari tim hukum?
0;Law & Regulation;Sustain;Kebijakan peninjauan aspek hukum setiap proses investigasi digital forensic dan insiden;Apakah kebijakan peninjauan aspek hukum ini ditinjau dan diperbarui secara rutin untuk memastikan relevansinya dengan perubahan regulasi?
0;Law & Regulation;Recognize;Keterlibatan penegak hukum, ahli, auditor profesional dalam evaluasi digital forensic atau cyber crime pada organisasi;Apakah organisasi menyadari perlunya melibatkan penegak hukum, ahli, atau auditor profesional dalam evaluasi forensik digital atau kejahatan siber, meskipun belum ada kebijakan tertulis?
0;Law & Regulation;Define;Keterlibatan penegak hukum, ahli, auditor profesional dalam evaluasi digital forensic atau cyber crime pada organisasi;Apakah organisasi memiliki kebijakan atau prosedur tertulis yang mengatur keterlibatan penegak hukum, ahli, atau auditor profesional dalam evaluasi forensik digital atau kejahatan siber?
0;Law & Regulation;Measure;Keterlibatan penegak hukum, ahli, auditor profesional dalam evaluasi digital forensic atau cyber crime pada organisasi;Apakah penegak hukum, ahli, dan auditor profesional dilibatkan dalam mengevaluasi forensik digital atau kejahatan siber di dalam organisasi, dan apakah keterlibatan tersebut terdokumentasi?
0;Law & Regulation;Analyze;Keterlibatan penegak hukum, ahli, auditor profesional dalam evaluasi digital forensic atau cyber crime pada organisasi;Apakah organisasi mengevaluasi efektivitas keterlibatan penegak hukum, ahli, atau auditor profesional dalam investigasi siber sebelumnya untuk mengidentifikasi area perbaikan?
0;Law & Regulation;Improve & Control;Keterlibatan penegak hukum, ahli, auditor profesional dalam evaluasi digital forensic atau cyber crime pada organisasi;Apakah hasil evaluasi keterlibatan pihak eksternal digunakan untuk memperbaiki prosedur investigasi dan memastikan penerapan perbaikan tersebut secara konsisten?
0;Law & Regulation;Sustain;Keterlibatan penegak hukum, ahli, auditor profesional dalam evaluasi digital forensic atau cyber crime pada organisasi;Apakah keterlibatan penegak hukum, ahli, atau auditor profesional sudah menjadi praktik standar yang secara berkelanjutan dipelihara dan ditingkatkan dalam investigasi forensik digital atau kejahatan siber?
0;Law & Regulation;Recognize;Pemahaman setiap anggota institusi terhadap Undang-Undang yang mengatur tentang informasi dan transaksi elektronik, data digital, dan pelindungan data pribadi;Apakah anggota institusi mengetahui bahwa terdapat undang-undang yang mengatur informasi dan transaksi elektronik, data digital, serta pelindungan data pribadi?
0;Law & Regulation;Define;Pemahaman setiap anggota institusi terhadap Undang-Undang yang mengatur tentang informasi dan transaksi elektronik, data digital, dan pelindungan data pribadi;Apakah organisasi memiliki kebijakan atau panduan internal terkait pemahaman dan penerapan undang-undang ITE, data digital, serta pelindungan data pribadi?
0;Law & Regulation;Measure;Pemahaman setiap anggota institusi terhadap Undang-Undang yang mengatur tentang informasi dan transaksi elektronik, data digital, dan pelindungan data pribadi;Apakah anggota institusi memahami Undang-Undang yang mengatur tentang informasi dan transaksi elektronik, data digital, dan pelindungan data pribadi, serta dapat menunjukkan buktinya melalui asesmen atau evaluasi?
0;Law & Regulation;Analyze;Pemahaman setiap anggota institusi terhadap Undang-Undang yang mengatur tentang informasi dan transaksi elektronik, data digital, dan pelindungan data pribadi;Apakah organisasi menganalisis hasil evaluasi pemahaman anggota terhadap undang-undang ITE, data digital, dan pelindungan data pribadi untuk mengidentifikasi kesenjangan?
0;Law & Regulation;Improve & Control;Pemahaman setiap anggota institusi terhadap Undang-Undang yang mengatur tentang informasi dan transaksi elektronik, data digital, dan pelindungan data pribadi;Apakah organisasi memperbaiki materi dan metode pelatihan berdasarkan hasil evaluasi, serta memastikan pemahaman anggota selalu diperbarui?
0;Law & Regulation;Sustain;Pemahaman setiap anggota institusi terhadap Undang-Undang yang mengatur tentang informasi dan transaksi elektronik, data digital, dan pelindungan data pribadi;Apakah pemahaman anggota terhadap undang-undang ITE, data digital, dan pelindungan data pribadi sudah menjadi praktik standar yang dipelihara dan disesuaikan dengan perkembangan hukum terbaru?
0;Law & Regulation;Recognize;Sosialisasi peraturan dan Undang-Undang yang mengatur tentang informasi dan transaksi elektronik, data digital, dan pelindungan data pribadi;Apakah organisasi menyadari pentingnya sosialisasi peraturan dan Undang-Undang yang mengatur ITE, data digital, dan pelindungan data pribadi kepada seluruh anggota?
0;Law & Regulation;Define;Sosialisasi peraturan dan Undang-Undang yang mengatur tentang informasi dan transaksi elektronik, data digital, dan pelindungan data pribadi;Apakah organisasi memiliki kebijakan atau rencana tertulis untuk melakukan sosialisasi peraturan dan Undang-Undang terkait ITE, data digital, dan pelindungan data pribadi?
0;Law & Regulation;Measure;Sosialisasi peraturan dan Undang-Undang yang mengatur tentang informasi dan transaksi elektronik, data digital, dan pelindungan data pribadi;Apakah peraturan dan Undang-Undang yang mengatur tentang informasi dan transaksi elektronik, data digital, dan pelindungan data pribadi telah disosialisasikan dan terdokumentasi?
0;Law & Regulation;Analyze;Sosialisasi peraturan dan Undang-Undang yang mengatur tentang informasi dan transaksi elektronik, data digital, dan pelindungan data pribadi;Apakah organisasi melakukan evaluasi terhadap efektivitas sosialisasi peraturan dan Undang-Undang terkait ITE, data digital, dan pelindungan data pribadi?
0;Law & Regulation;Improve & Control;Sosialisasi peraturan dan Undang-Undang yang mengatur tentang informasi dan transaksi elektronik, data digital, dan pelindungan data pribadi;Apakah hasil evaluasi sosialisasi digunakan untuk memperbaiki metode penyampaian dan memastikan kualitas sosialisasi secara konsisten?
0;Law & Regulation;Sustain;Sosialisasi peraturan dan Undang-Undang yang mengatur tentang informasi dan transaksi elektronik, data digital, dan pelindungan data pribadi;Apakah sosialisasi peraturan dan Undang-Undang terkait ITE, data digital, dan pelindungan data pribadi dilakukan secara berkelanjutan dan diperbarui mengikuti perubahan regulasi?
0;Law & Regulation;Recognize;Identifikasi kebijakan-kebijakan untuk menjamin pengumpulan barang bukti sesuai dengan legalitas hukum yang ada;Apakah organisasi menyadari pentingnya memiliki kebijakan internal untuk menjamin pengumpulan bukti sesuai legalitas hukum yang berlaku?
0;Law & Regulation;Define;Identifikasi kebijakan-kebijakan untuk menjamin pengumpulan barang bukti sesuai dengan legalitas hukum yang ada;Apakah organisasi memiliki kebijakan atau panduan awal terkait pengumpulan bukti sesuai legalitas hukum yang berlaku?
0;Law & Regulation;Measure;Identifikasi kebijakan-kebijakan untuk menjamin pengumpulan barang bukti sesuai dengan legalitas hukum yang ada;Apakah kebijakan-kebijakan internal organisasi untuk memastikan pengumpulan bukti sesuai dengan legalitas yang berlaku telah diidentifikasi dan didokumentasikan?
0;Law & Regulation;Analyze;Identifikasi kebijakan-kebijakan untuk menjamin pengumpulan barang bukti sesuai dengan legalitas hukum yang ada;Apakah organisasi mengevaluasi kebijakan pengumpulan bukti untuk memastikan kesesuaiannya dengan ketentuan hukum yang berlaku?
0;Law & Regulation;Improve & Control;Identifikasi kebijakan-kebijakan untuk menjamin pengumpulan barang bukti sesuai dengan legalitas hukum yang ada;Apakah hasil evaluasi kebijakan digunakan untuk memperbarui prosedur pengumpulan bukti dan memastikan pengendaliannya secara berkala?
0;Law & Regulation;Sustain;Identifikasi kebijakan-kebijakan untuk menjamin pengumpulan barang bukti sesuai dengan legalitas hukum yang ada;Apakah kebijakan pengumpulan bukti telah menjadi praktik standar yang terus dipelihara dan diperbarui sesuai perkembangan regulasi hukum?
0;People & Capacity Dev;Recognize;Pelatihan-pelatihan SDM mengenai penanganan cyber security dan digital forensic ;Apakah pegawai memahami pentingnya bukti digital?
0;People & Capacity Dev;Define;Pelatihan-pelatihan SDM mengenai penanganan cyber security dan digital forensic ;Apakah organisasi sudah memberikan pelatihan informal maupun formal terkait DFR kepada pegawai ?
0;People & Capacity Dev;Measure;Pelatihan-pelatihan SDM mengenai penanganan cyber security dan digital forensic ;Apakah terdapat program pelatihan sumber daya manusia dalam menangani keamanan siber dan forensik digital?
0;People & Capacity Dev;Analyze;Pelatihan-pelatihan SDM mengenai penanganan cyber security dan digital forensic ;Apakah evaluasi berkala telah dilakukan terhadap bagaimana pengetahuan yang telah diperoleh pegawai (terutama dalam konteks DFR dan keamaan siber) diterapkan dalam pekerjaan sehari-hari?
0;People & Capacity Dev;Improve & Control;Pelatihan-pelatihan SDM mengenai penanganan cyber security dan digital forensic ;Apakah Divisi sumber daya manusia memastikan jumlah yang tepat karyawan yang terampil dalam DF?
0;People & Capacity Dev;Sustain;Pelatihan-pelatihan SDM mengenai penanganan cyber security dan digital forensic ;Apakah Pelatihan-pelatihan SDM mengenai penanganan cyber security dan digital forensic menjadi program yang berkesinambungan?
0;People & Capacity Dev;Recognize;Pelatihan menghadapi cyber crime, pelanggaran pelindungan data pribadi, dan proses hukum;Apakah organisasi menyadari pentingnya pelatihan untuk menghadapi cyber crime, pelanggaran pelindungan data pribadi, dan proses hukum?
0;People & Capacity Dev;Define;Pelatihan menghadapi cyber crime, pelanggaran pelindungan data pribadi, dan proses hukum;Apakah organisasi memiliki kebijakan atau rencana tertulis untuk mengadakan pelatihan menghadapi cyber crime, pelanggaran pelindungan data pribadi, dan proses hukum?
0;People & Capacity Dev;Measure;Pelatihan menghadapi cyber crime, pelanggaran pelindungan data pribadi, dan proses hukum;Apakah terdapat pelatihan menghadapi cyber crime, pelanggaran pelindungan data pribadi, dan proses hukum terkait, dan telah terdokumentasi secara resmi?
0;People & Capacity Dev;Analyze;Pelatihan menghadapi cyber crime, pelanggaran pelindungan data pribadi, dan proses hukum;Apakah organisasi melakukan evaluasi terhadap efektivitas pelatihan dalam meningkatkan kemampuan anggota menghadapi cyber crime, pelanggaran pelindungan data pribadi, dan proses hukum?
0;People & Capacity Dev;Improve & Control;Pelatihan menghadapi cyber crime, pelanggaran pelindungan data pribadi, dan proses hukum;Apakah hasil evaluasi pelatihan digunakan untuk memperbaiki materi dan metode pelatihan, serta memastikan pelaksanaan yang konsisten?
0;People & Capacity Dev;Sustain;Pelatihan menghadapi cyber crime, pelanggaran pelindungan data pribadi, dan proses hukum;Apakah pelatihan terkait cyber crime, pelanggaran pelindungan data pribadi, dan proses hukum telah menjadi kegiatan rutin yang diperbarui mengikuti perkembangan ancaman dan regulasi?
0;People & Capacity Dev;Recognize;Program peningkatan pemahaman/kepedulian kepada seluruh pegawai terhadap Pelindungan Data Pribadi, termasuk hal-hal terkait peraturan perundangan yang berlaku;Apakah organisasi menyadari pentingnya program peningkatan pemahaman/kepedulian pegawai terhadap pelindungan data pribadi dan peraturan terkait?
0;People & Capacity Dev;Define;Program peningkatan pemahaman/kepedulian kepada seluruh pegawai terhadap Pelindungan Data Pribadi, termasuk hal-hal terkait peraturan perundangan yang berlaku;Apakah organisasi memiliki kebijakan atau rencana tertulis untuk menjalankan program peningkatan pemahaman/kepedulian pegawai terhadap pelindungan data pribadi dan peraturan terkait?
0;People & Capacity Dev;Measure;Program peningkatan pemahaman/kepedulian kepada seluruh pegawai terhadap Pelindungan Data Pribadi, termasuk hal-hal terkait peraturan perundangan yang berlaku;Apakah organisasi sudah menjalankan program peningkatan pemahaman/kepedulian kepada seluruh pegawai terhadap pelindungan data pribadi, termasuk hal-hal terkait peraturan perundangan yang berlaku, dan terdokumentasi?
0;People & Capacity Dev;Analyze;Program peningkatan pemahaman/kepedulian kepada seluruh pegawai terhadap Pelindungan Data Pribadi, termasuk hal-hal terkait peraturan perundangan yang berlaku;Apakah organisasi melakukan evaluasi untuk mengukur efektivitas program peningkatan pemahaman/kepedulian pegawai terhadap pelindungan data pribadi?
0;People & Capacity Dev;Improve & Control;Program peningkatan pemahaman/kepedulian kepada seluruh pegawai terhadap Pelindungan Data Pribadi, termasuk hal-hal terkait peraturan perundangan yang berlaku;Apakah hasil evaluasi program digunakan untuk memperbaiki materi, metode, dan frekuensi program, serta memastikan pelaksanaannya konsisten?
0;People & Capacity Dev;Sustain;Program peningkatan pemahaman/kepedulian kepada seluruh pegawai terhadap Pelindungan Data Pribadi, termasuk hal-hal terkait peraturan perundangan yang berlaku;Apakah program peningkatan pemahaman/kepedulian pegawai terhadap pelindungan data pribadi telah menjadi kegiatan rutin dan diperbarui sesuai perkembangan regulasi serta teknologi?
0;Risk & Management;Recognize;Penilaian Dampak Perlindungan Data (DPIA);Apakah organisasi menyadari pentingnya melakukan Penilaian Dampak Perlindungan Data (DPIA) untuk memastikan kepatuhan dan mitigasi risiko terhadap pelindungan data pribadi?
0;Risk & Management;Define;Penilaian Dampak Perlindungan Data (DPIA);Apakah organisasi memiliki kebijakan atau prosedur tertulis yang mengatur pelaksanaan Penilaian Dampak Perlindungan Data (DPIA)?
0;Risk & Management;Measure;Penilaian Dampak Perlindungan Data (DPIA);Apakah Penilaian Dampak Perlindungan Data (DPIA) telah dilakukan?
0;Risk & Management;Analyze;Penilaian Dampak Perlindungan Data (DPIA);Apakah organisasi menganalisis hasil Penilaian Dampak Perlindungan Data (DPIA) untuk mengidentifikasi risiko dan tindakan mitigasi?
0;Risk & Management;Improve & Control;Penilaian Dampak Perlindungan Data (DPIA);Apakah hasil DPIA digunakan untuk memperbarui kebijakan atau prosedur, serta memastikan pengendalian kepatuhan terhadap pelindungan data pribadi?
0;Risk & Management;Sustain;Penilaian Dampak Perlindungan Data (DPIA);Apakah Penilaian Dampak Perlindungan Data (DPIA) telah menjadi praktik rutin yang diperbarui sesuai perkembangan regulasi dan teknologi?
0;Risk & Management;Recognize;Analisa dampak  terkait terungkapnya data pribadi yang disimpan,  diolah dan dipertukarkan secara ilegal atau karena insiden lain;Apakah organisasi menyadari pentingnya menganalisis dampak terkait terungkapnya data pribadi yang disimpan, diolah, dan dipertukarkan secara ilegal atau akibat insiden lain?
0;Risk & Management;Define;Analisa dampak  terkait terungkapnya data pribadi yang disimpan,  diolah dan dipertukarkan secara ilegal atau karena insiden lain;Apakah organisasi memiliki kebijakan atau prosedur tertulis untuk melakukan analisis dampak apabila data pribadi terungkap secara ilegal atau akibat insiden lain?
0;Risk & Management;Measure;Analisa dampak  terkait terungkapnya data pribadi yang disimpan,  diolah dan dipertukarkan secara ilegal atau karena insiden lain;Apakah organisasi sudah menganalisa dampak  terkait terungkapnya data pribadi yang disimpan,  diolah dan dipertukarkan secara ilegal atau karena insiden lainnya?
0;Risk & Management;Analyze;Analisa dampak  terkait terungkapnya data pribadi yang disimpan,  diolah dan dipertukarkan secara ilegal atau karena insiden lain;Apakah organisasi menganalisis hasil temuan terkait insiden kebocoran data untuk mengetahui akar penyebab dan tingkat dampaknya?
0;Risk & Management;Improve & Control;Analisa dampak  terkait terungkapnya data pribadi yang disimpan,  diolah dan dipertukarkan secara ilegal atau karena insiden lain;Apakah hasil analisis digunakan untuk memperbarui kebijakan dan prosedur keamanan data guna mencegah insiden serupa di masa depan?
0;Risk & Management;Sustain;Analisa dampak  terkait terungkapnya data pribadi yang disimpan,  diolah dan dipertukarkan secara ilegal atau karena insiden lain;Apakah analisis dampak terkait kebocoran data pribadi telah menjadi prosedur standar yang dilakukan secara berkelanjutan dan diperbarui sesuai perkembangan ancaman?
0;Risk & Management;Recognize;prosedur terdokumentasi untuk mengelola dan mengawasi keamanan informasi dalam kerja sama dengan pihak ketiga, termasuk tanggung jawab audit, pelaksanaan, dan tindak lanjutnya. ;Apakah organisasi menyadari pentingnya memiliki prosedur untuk mengelola dan mengawasi keamanan informasi dalam kerja sama dengan pihak ketiga?
0;Risk & Management;Define;prosedur terdokumentasi untuk mengelola dan mengawasi keamanan informasi dalam kerja sama dengan pihak ketiga, termasuk tanggung jawab audit, pelaksanaan, dan tindak lanjutnya. ;Apakah organisasi memiliki kebijakan atau rancangan prosedur untuk mengelola keamanan informasi dalam hubungan kerja sama dengan pihak ketiga, meskipun belum sepenuhnya diterapkan?
0;Risk & Management;Measure;prosedur terdokumentasi untuk mengelola dan mengawasi keamanan informasi dalam kerja sama dengan pihak ketiga, termasuk tanggung jawab audit, pelaksanaan, dan tindak lanjutnya. ;Apakah organisasi telah menetapkan proses, prosedur atau rencana terdokumentasi untuk mengelola dan memantau layanan dan aspek keamanan informasi (termasuk pengamanan aset informasi dan infrastruktur milik organisasi yang diakses) dalam hubungan kerjasama dengan pihak ketiga?
0;Risk & Management;Analyze;prosedur terdokumentasi untuk mengelola dan mengawasi keamanan informasi dalam kerja sama dengan pihak ketiga, termasuk tanggung jawab audit, pelaksanaan, dan tindak lanjutnya. ;Apakah organisasi melakukan evaluasi efektivitas prosedur pengelolaan keamanan informasi dalam kerja sama dengan pihak ketiga, termasuk hasil audit dan tindak lanjutnya?
0;Risk & Management;Improve & Control;prosedur terdokumentasi untuk mengelola dan mengawasi keamanan informasi dalam kerja sama dengan pihak ketiga, termasuk tanggung jawab audit, pelaksanaan, dan tindak lanjutnya. ;Apakah hasil evaluasi digunakan untuk memperbarui prosedur pengelolaan keamanan informasi pihak ketiga dan memastikan penerapannya terkontrol?
0;Risk & Management;Sustain;prosedur terdokumentasi untuk mengelola dan mengawasi keamanan informasi dalam kerja sama dengan pihak ketiga, termasuk tanggung jawab audit, pelaksanaan, dan tindak lanjutnya. ;Apakah prosedur pengelolaan keamanan informasi pihak ketiga telah menjadi praktik standar yang dijalankan secara berkelanjutan dan diperbarui sesuai perkembangan risiko dan regulasi?
0;Risk & Management;Recognize;Analisis risiko keamanan informasi yang terstruktur terhadap aset informasi yang sudah ada untuk mengidentifikasi langkah-langkah mitigasi. ;Apakah organisasi menyadari pentingnya melakukan analisis risiko keamanan informasi terhadap aset informasi yang dimiliki?
0;Risk & Management;Define;Analisis risiko keamanan informasi yang terstruktur terhadap aset informasi yang sudah ada untuk mengidentifikasi langkah-langkah mitigasi. ;Apakah organisasi memiliki kebijakan atau metode tertulis untuk melakukan analisis risiko keamanan informasi terhadap aset informasi yang ada?
0;Risk & Management;Measure;Analisis risiko keamanan informasi yang terstruktur terhadap aset informasi yang sudah ada untuk mengidentifikasi langkah-langkah mitigasi. ;Apakah organisasi sudah menjalankan inisiatif analisa/kajian risiko kemanan informasi secara terstruktur terhadap aset informasi yang ada (untuk  nantinya digunakan dalam mengidentifikasi langkah mitigasi atau penanggulangan yang menjadi bagian dari program  pengelolaan keamanan informasi)?
0;Risk & Management;Analyze;Analisis risiko keamanan informasi yang terstruktur terhadap aset informasi yang sudah ada untuk mengidentifikasi langkah-langkah mitigasi. ;Apakah organisasi menganalisis hasil kajian risiko keamanan informasi untuk menentukan tingkat ancaman, kerentanan, dan potensi dampaknya?
0;Risk & Management;Improve & Control;Analisis risiko keamanan informasi yang terstruktur terhadap aset informasi yang sudah ada untuk mengidentifikasi langkah-langkah mitigasi. ;Apakah hasil analisis risiko digunakan untuk menetapkan langkah mitigasi dan dilakukan pengendalian efektivitasnya secara berkala?
0;Risk & Management;Sustain;Analisis risiko keamanan informasi yang terstruktur terhadap aset informasi yang sudah ada untuk mengidentifikasi langkah-langkah mitigasi. ;Apakah analisis risiko keamanan informasi telah menjadi praktik rutin yang diperbarui secara berkala sesuai perkembangan aset dan ancaman baru?
0;Risk & Management;Recognize;Perekaman terhadap seluruh kegiatan pemrosesan Data Pribadi (RoPA) .;Apakah organisasi menyadari pentingnya melakukan perekaman terhadap seluruh kegiatan pemrosesan data pribadi (RoPA)?
0;Risk & Management;Define;Perekaman terhadap seluruh kegiatan pemrosesan Data Pribadi (RoPA) .;Apakah organisasi telah memiliki kebijakan atau prosedur terdokumentasi untuk melakukan perekaman RoPA?
0;Risk & Management;Measure;Perekaman terhadap seluruh kegiatan pemrosesan Data Pribadi (RoPA) .;Apakah organisasi sudah melakukan Perekaman terhadap seluruh kegiatan pemrosesan Data Pribadi (RoPA) (secara teratur mengukur atau memantau cakupan dan kelengkapan perekaman RoPA?
0;Risk & Management;Analyze;Perekaman terhadap seluruh kegiatan pemrosesan Data Pribadi (RoPA) .;Apakah hasil perekaman RoPA dianalisis untuk mengidentifikasi potensi risiko atau ketidaksesuaian dengan regulasi?
0;Risk & Management;Improve & Control;Perekaman terhadap seluruh kegiatan pemrosesan Data Pribadi (RoPA) .;Apakah temuan dari analisis RoPA digunakan untuk memperbaiki prosedur dan memastikan pengendalian yang lebih baik atas pemrosesan data pribadi?
0;Risk & Management;Sustain;Perekaman terhadap seluruh kegiatan pemrosesan Data Pribadi (RoPA) .;Apakah proses perekaman, analisis, dan perbaikan RoPA dilakukan secara konsisten, terdokumentasi, dan menjadi bagian dari evaluasi rutin organisasi?
0;Personal Data Protection;Recognize;Data pribadi yang disimpan, diproses, dan dipertukarkan dengan pihak eksternal didokumentasikan berdasarkan jenis dan bentuknya (kertas/elektronik).;Apakah organisasi menyadari pentingnya mendokumentasikan jenis dan bentuk (kertas/elektronik) data pribadi yang disimpan, diproses, dan dipertukarkan dengan pihak eksternal?
0;Personal Data Protection;Define;Data pribadi yang disimpan, diproses, dan dipertukarkan dengan pihak eksternal didokumentasikan berdasarkan jenis dan bentuknya (kertas/elektronik).;Apakah organisasi sudah mendokumentasikan  jenis dan bentuk (dokumen kertas/elektronik) data pribadi yang disimpan, diproses, dan dipertukarkan dengan pihak eksternal? 
0;Personal Data Protection;Measure;Data pribadi yang disimpan, diproses, dan dipertukarkan dengan pihak eksternal didokumentasikan berdasarkan jenis dan bentuknya (kertas/elektronik).;Apakah organisasi melakukan pemantauan dan pengukuran terhadap kelengkapan dokumentasi jenis dan bentuk data pribadi yang disimpan, diproses, dan dipertukarkan dengan pihak eksternal?
0;Personal Data Protection;Analyze;Data pribadi yang disimpan, diproses, dan dipertukarkan dengan pihak eksternal didokumentasikan berdasarkan jenis dan bentuknya (kertas/elektronik).;Apakah hasil dokumentasi data pribadi dianalisis untuk mengidentifikasi potensi risiko atau ketidaksesuaian dengan peraturan?
0;Personal Data Protection;Improve & Control;Data pribadi yang disimpan, diproses, dan dipertukarkan dengan pihak eksternal didokumentasikan berdasarkan jenis dan bentuknya (kertas/elektronik).;Apakah temuan dari analisis digunakan untuk memperbaiki prosedur dan memastikan pengendalian yang lebih baik terhadap penyimpanan, pemrosesan, dan pertukaran data pribadi dengan pihak eksternal?
0;Personal Data Protection;Sustain;Data pribadi yang disimpan, diproses, dan dipertukarkan dengan pihak eksternal didokumentasikan berdasarkan jenis dan bentuknya (kertas/elektronik).;Apakah proses dokumentasi, analisis, dan perbaikan ini dilakukan secara konsisten, terdokumentasi, dan menjadi bagian dari evaluasi rutin organisasi?
0;Personal Data Protection;Recognize;Organisasi telah memetakan alur pemrosesan data secara internal dan pertukaran data dengan pihak eksternal, termasuk waktu dan lokasi pengumpulan data pribadi. ;Apakah organisasi menyadari pentingnya melakukan pemetaan alur pemrosesan data internal dan pertukaran data dengan pihak eksternal, termasuk kapan dan di mana data pribadi diperoleh?
0;Personal Data Protection;Define;Organisasi telah memetakan alur pemrosesan data secara internal dan pertukaran data dengan pihak eksternal, termasuk waktu dan lokasi pengumpulan data pribadi. ;Apakah organisasi sudah memetakan alur pemrosesan data di internal dan pertukaran data dengan pihak eksternal, termasuk kapan dan di mana data pribadi tersebut diperoleh  (Pemetaan Alur Data)?
0;Personal Data Protection;Measure;Organisasi telah memetakan alur pemrosesan data secara internal dan pertukaran data dengan pihak eksternal, termasuk waktu dan lokasi pengumpulan data pribadi. ;Apakah organisasi melakukan pengukuran atau peninjauan berkala untuk memastikan bahwa pemetaan alur data internal dan pertukaran data eksternal sesuai dengan praktik yang terjadi di lapangan?
0;Personal Data Protection;Analyze;Organisasi telah memetakan alur pemrosesan data secara internal dan pertukaran data dengan pihak eksternal, termasuk waktu dan lokasi pengumpulan data pribadi. ;Apakah organisasi menganalisis hasil pemetaan alur data untuk mengidentifikasi risiko, ketidaksesuaian, atau peluang perbaikan terkait keamanan dan perlindungan data pribadi?
